event-id,visible,timestamp,location-long,location-lat,gps:hdop,gps:satellite-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
18974480745,true,2013-01-05 19:08:11.000,-82.41871,28.06193,1.6,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480746,true,2013-01-05 19:12:10.000,-82.41868,28.06182,1.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480747,true,2013-01-05 19:16:12.000,-82.41841,28.06179,2.2,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480748,true,2013-01-05 19:20:10.000,-82.41837,28.06206,2.6,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480749,true,2013-01-05 19:24:13.000,-82.41849,28.06216,1.7,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480750,true,2013-01-05 19:28:11.000,-82.41829,28.06204,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480751,true,2013-01-05 19:32:16.000,-82.41843,28.06208,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480752,true,2013-01-05 19:36:10.000,-82.41849,28.06214,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480753,true,2013-01-05 19:40:09.000,-82.4185,28.06215,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480754,true,2013-01-05 19:44:13.000,-82.41856,28.06215,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480755,true,2013-01-05 19:48:10.000,-82.41861,28.0622,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480756,true,2013-01-05 19:52:13.000,-82.41897,28.06231,2.2,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480757,true,2013-01-05 19:56:06.000,-82.41866,28.06204,1.6,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480758,true,2013-01-05 20:00:28.000,-82.41861,28.06231,1.6,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480759,true,2013-01-05 20:04:12.000,-82.41875,28.06212,1.6,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480760,true,2013-01-05 20:08:13.000,-82.41855,28.06211,1.6,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480761,true,2013-01-05 20:12:12.000,-82.41863,28.06223,1.6,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480762,true,2013-01-05 20:20:17.000,-82.41834,28.06238,1.9,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480763,true,2013-01-05 20:24:26.000,-82.41847,28.0623,1.6,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480764,true,2013-01-05 20:28:13.000,-82.41914,28.06199,1.7,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480765,true,2013-01-05 20:32:09.000,-82.41854,28.0623,1.9,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480766,true,2013-01-05 20:36:10.000,-82.4185,28.06235,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480767,true,2013-01-05 20:40:09.000,-82.41812,28.06225,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480768,true,2013-01-05 20:44:11.000,-82.41833,28.06208,8.1,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480769,true,2013-01-05 20:48:10.000,-82.41844,28.06246,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480770,true,2013-01-05 20:52:11.000,-82.41844,28.06219,2.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480771,true,2013-01-05 21:00:21.000,-82.41834,28.06235,2.3,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480772,true,2013-01-05 21:04:10.000,-82.41789,28.06252,2.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480773,true,2013-01-05 21:08:26.000,-82.41847,28.06246,2.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480774,true,2013-01-05 21:12:21.000,-82.41866,28.06229,2.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480775,true,2013-01-05 21:16:10.000,-82.41853,28.06238,2.5,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480776,true,2013-01-05 21:20:16.000,-82.41808,28.06244,2.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480777,true,2013-01-05 21:24:09.000,-82.4184,28.06243,2.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480778,true,2013-01-05 21:28:09.000,-82.41817,28.06238,2.4,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480779,true,2013-01-05 21:32:11.000,-82.41825,28.06244,2.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480780,true,2013-01-05 21:36:17.000,-82.41962,28.06406,2.7,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480781,true,2013-01-05 21:40:08.000,-82.41971,28.06417,2.7,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480782,true,2013-01-05 21:44:17.000,-82.41943,28.06416,2.4,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480783,true,2013-01-05 21:48:22.000,-82.41866,28.06219,2.4,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480784,true,2013-01-05 21:52:19.000,-82.41824,28.06212,2.7,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480785,true,2013-01-05 21:56:13.000,-82.4186,28.06236,2.5,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480786,true,2013-01-05 22:00:33.000,-82.41872,28.06227,1.0,9,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480787,true,2013-01-05 22:04:10.000,-82.41861,28.06223,1.2,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480788,true,2013-01-05 22:08:10.000,-82.41899,28.06236,1.0,8,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480789,true,2013-01-05 22:16:08.000,-82.41866,28.06216,1.0,8,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480790,true,2013-01-05 22:20:10.000,-82.4187,28.06175,1.2,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480791,true,2013-01-05 22:24:13.000,-82.41836,28.06211,1.0,8,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480792,true,2013-01-05 22:28:08.000,-82.41844,28.06222,1.0,8,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480793,true,2013-01-05 22:32:10.000,-82.41846,28.06228,1.5,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480794,true,2013-01-05 22:36:14.000,-82.4185,28.06232,0.9,8,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480795,true,2013-01-05 22:40:12.000,-82.41852,28.06227,0.9,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480796,true,2013-01-05 22:44:14.000,-82.41852,28.06235,1.5,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480797,true,2013-01-05 22:48:10.000,-82.41847,28.06224,1.7,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480798,true,2013-01-05 22:52:09.000,-82.41838,28.0622,7.1,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480799,true,2013-01-05 22:56:11.000,-82.4185,28.0622,1.6,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480800,true,2013-01-05 23:00:10.000,-82.41844,28.06222,1.2,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480801,true,2013-01-05 23:04:09.000,-82.4184,28.06234,1.0,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480802,true,2013-01-05 23:08:09.000,-82.4185,28.06247,1.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480803,true,2013-01-05 23:12:13.000,-82.41838,28.06231,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480804,true,2013-01-05 23:16:12.000,-82.41853,28.06241,1.1,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480805,true,2013-01-05 23:20:13.000,-82.41823,28.06227,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480806,true,2013-01-05 23:24:07.000,-82.4184,28.06238,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480807,true,2013-01-05 23:28:10.000,-82.41826,28.06231,2.8,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480808,true,2013-01-05 23:36:11.000,-82.41827,28.0622,2.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480809,true,2013-01-05 23:40:14.000,-82.41953,28.06348,2.0,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480810,true,2013-01-05 23:44:20.000,-82.41785,28.06193,1.9,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480811,true,2013-01-05 23:48:10.000,-82.41776,28.06178,2.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480812,true,2013-01-05 23:52:12.000,-82.41849,28.06225,3.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480813,true,2013-01-05 23:56:09.000,-82.41812,28.06208,2.1,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480814,true,2013-01-06 00:00:08.000,-82.41791,28.06197,2.1,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480815,true,2013-01-06 00:04:10.000,-82.41779,28.06199,2.1,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480816,true,2013-01-06 00:08:13.000,-82.41791,28.06195,2.2,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480817,true,2013-01-06 00:12:10.000,-82.41782,28.06193,2.2,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480818,true,2013-01-06 00:16:10.000,-82.41779,28.06198,2.2,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480819,true,2013-01-06 00:20:12.000,-82.41791,28.06197,2.3,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480820,true,2013-01-06 00:24:12.000,-82.41797,28.06198,2.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480821,true,2013-01-06 00:28:09.000,-82.41779,28.0619,2.2,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480822,true,2013-01-06 00:32:11.000,-82.41782,28.06186,2.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480823,true,2013-01-06 00:36:12.000,-82.41785,28.0619,2.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480824,true,2013-01-06 00:40:09.000,-82.41784,28.06189,2.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480825,true,2013-01-06 00:44:07.000,-82.4174,28.06188,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480826,true,2013-01-06 00:48:10.000,-82.41779,28.06178,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480827,true,2013-01-06 00:56:32.000,-82.41776,28.06182,1.6,8,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480828,true,2013-01-06 01:00:12.000,-82.41781,28.06185,1.6,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480829,true,2013-01-06 01:04:11.000,-82.41776,28.06193,1.1,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480830,true,2013-01-06 01:08:13.000,-82.41782,28.06182,1.4,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480831,true,2013-01-06 01:12:08.000,-82.41771,28.06185,1.2,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480832,true,2013-01-06 01:16:11.000,-82.41782,28.06182,1.3,8,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480833,true,2013-01-06 01:20:13.000,-82.41776,28.06179,1.5,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480834,true,2013-01-06 01:24:08.000,-82.41777,28.06188,1.3,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480835,true,2013-01-06 01:28:11.000,-82.4176,28.06172,1.2,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480836,true,2013-01-06 01:32:12.000,-82.4176,28.06183,2.5,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480837,true,2013-01-06 01:36:13.000,-82.41749,28.06179,2.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480838,true,2013-01-06 01:40:11.000,-82.41771,28.06179,1.5,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480839,true,2013-01-06 01:44:15.000,-82.41755,28.0618,1.5,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480840,true,2013-01-06 01:48:11.000,-82.41756,28.06183,1.5,8,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480841,true,2013-01-06 01:52:10.000,-82.41743,28.06183,1.5,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480842,true,2013-01-06 01:56:11.000,-82.41774,28.06187,1.4,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480843,true,2013-01-06 02:00:10.000,-82.41733,28.06169,1.6,8,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480844,true,2013-01-06 02:04:12.000,-82.41734,28.06164,3.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480845,true,2013-01-06 02:08:13.000,-82.41592,28.06252,2.6,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480846,true,2013-01-06 02:16:10.000,-82.41861,28.06206,1.8,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480847,true,2013-01-06 02:20:10.000,-82.41838,28.06218,2.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480848,true,2013-01-06 02:24:11.000,-82.4184,28.0623,2.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480849,true,2013-01-06 02:28:11.000,-82.41828,28.06218,3.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480850,true,2013-01-06 02:32:13.000,-82.41828,28.06206,3.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480851,true,2013-01-06 02:36:12.000,-82.41846,28.06218,4.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480852,true,2013-01-06 02:40:16.000,-82.41837,28.06226,4.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480853,true,2013-01-06 02:44:19.000,-82.41827,28.06211,3.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480854,true,2013-01-06 02:48:12.000,-82.41869,28.06235,7.4,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480855,true,2013-01-06 02:56:28.000,-82.41889,28.06247,6.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480856,true,2013-01-06 03:00:07.000,-82.41823,28.06204,1.5,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480857,true,2013-01-06 03:04:09.000,-82.41825,28.06197,1.8,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480858,true,2013-01-06 03:08:13.000,-82.41824,28.06209,1.8,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480859,true,2013-01-06 03:12:11.000,-82.41823,28.06205,5.1,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480860,true,2013-01-06 03:16:09.000,-82.41836,28.06218,3.6,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480861,true,2013-01-06 03:20:10.000,-82.41825,28.06223,1.6,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480862,true,2013-01-06 03:24:14.000,-82.41831,28.06235,3.6,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480863,true,2013-01-06 03:28:10.000,-82.4184,28.0623,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480864,true,2013-01-06 03:32:07.000,-82.41842,28.06218,2.7,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480865,true,2013-01-06 03:36:09.000,-82.41846,28.06178,1.8,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480866,true,2013-01-06 03:40:10.000,-82.41841,28.06215,2.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480867,true,2013-01-06 03:44:10.000,-82.41846,28.0624,4.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480868,true,2013-01-06 03:48:08.000,-82.41801,28.06223,1.9,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480869,true,2013-01-06 03:52:13.000,-82.41792,28.06217,2.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480870,true,2013-01-06 03:56:10.000,-82.41804,28.06211,2.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480871,true,2013-01-06 04:00:11.000,-82.4181,28.06216,3.0,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480872,true,2013-01-06 04:04:07.000,-82.41828,28.06231,2.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480873,true,2013-01-06 04:12:11.000,-82.41832,28.06212,3.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480874,true,2013-01-06 04:16:09.000,-82.41831,28.06218,3.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480875,true,2013-01-06 04:20:26.000,-82.41855,28.06227,3.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480876,true,2013-01-06 04:24:15.000,-82.41808,28.06194,3.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480877,true,2013-01-06 04:28:10.000,-82.41547,28.06064,4.8,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480878,true,2013-01-06 04:32:10.000,-82.4193,28.06281,7.1,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480879,true,2013-01-06 04:36:33.000,-82.41832,28.06213,2.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480880,true,2013-01-06 04:40:19.000,-82.41854,28.06214,2.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480881,true,2013-01-06 04:44:09.000,-82.41844,28.06212,2.0,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480882,true,2013-01-06 04:48:09.000,-82.41825,28.06175,1.9,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480883,true,2013-01-06 04:52:10.000,-82.41913,28.06165,2.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480884,true,2013-01-06 04:56:10.000,-82.41901,28.06147,3.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480885,true,2013-02-05 05:00:13.000,-82.4178,28.06152,1.9,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480886,true,2013-02-05 05:04:10.000,-82.41785,28.06158,6.7,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480887,true,2013-02-05 05:08:09.000,-82.41786,28.06154,1.7,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480888,true,2013-02-05 05:12:09.000,-82.41747,28.06126,2.8,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480889,true,2013-02-05 05:16:08.000,-82.41787,28.06166,2.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480890,true,2013-02-05 05:20:10.000,-82.41766,28.06144,2.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480891,true,2013-02-05 05:24:13.000,-82.418,28.06188,2.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480892,true,2013-02-05 05:28:09.000,-82.41851,28.06217,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480893,true,2013-02-05 05:32:09.000,-82.4186,28.06222,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480894,true,2013-02-05 05:36:08.000,-82.41864,28.06227,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480895,true,2013-02-05 05:40:09.000,-82.41814,28.062,1.7,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480896,true,2013-02-05 05:44:09.000,-82.41859,28.06224,1.7,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480897,true,2013-02-05 05:48:11.000,-82.41857,28.06217,1.6,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480898,true,2013-02-05 05:52:07.000,-82.41862,28.06222,1.6,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480899,true,2013-02-05 05:56:07.000,-82.41852,28.06224,2.1,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480900,true,2013-02-05 06:00:09.000,-82.41864,28.06216,1.9,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480901,true,2013-02-05 06:04:23.000,-82.41847,28.06214,2.8,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480902,true,2013-02-05 06:12:17.000,-82.41846,28.06219,2.2,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480903,true,2013-02-05 06:16:13.000,-82.41851,28.06211,1.7,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480904,true,2013-02-05 06:20:12.000,-82.41858,28.06218,1.6,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480905,true,2013-02-05 06:24:16.000,-82.41853,28.0622,1.6,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480906,true,2013-02-05 06:28:32.000,-82.41848,28.06221,1.4,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480907,true,2013-02-05 06:32:11.000,-82.41851,28.06219,1.9,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480908,true,2013-02-05 06:36:13.000,-82.4185,28.06219,1.3,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480909,true,2013-02-05 06:40:08.000,-82.41859,28.06214,1.5,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480910,true,2013-02-05 06:44:11.000,-82.41846,28.06195,1.6,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480911,true,2013-02-05 15:48:33.000,-82.41785,28.06183,1.1,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480912,true,2013-02-05 15:52:06.000,-82.41782,28.06174,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974480913,true,2013-02-05 15:56:09.000,-82.41766,28.06191,2.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
